Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Region,Year,Month,Day,DayOfWeek,Machinery_Code,Region_Code
2019-11-27,Compactors,0.036180424,22,35,1,0,21410.07,Brettbury,2019,11,27,2,1,97
2019-11-27,Tele Handlers ,0.036180424,18,35,1,0,21410.07,Hamiltonberg,2019,11,27,2,5,428
2019-11-28,Backhoe Loader,0.039784925,31,35,1,0,21410.07,South Jessica,2019,11,28,3,0,1595
2019-11-28,Excavators(crawler),0.039784925,17,35,1,0,21410.07,Rossmouth,2019,11,28,3,2,1455
2019-11-28,Loaders (Wheeled),0.039784925,45,35,1,0,21410.07,New Christopherville,2019,11,28,3,3,951
2019-11-28,Skid Steer Loaders,0.039784925,16,35,1,0,21410.07,Staceychester,2019,11,28,3,4,1669
2019-11-28,Tele Handlers ,0.039784925,15,35,1,0,21410.07,Stevensview,2019,11,28,3,5,1682
2019-11-29,Backhoe Loader,0.039605696,22,35,1,0,21410.07,New Annaburgh,2019,11,29,4,0,926
2019-11-29,Excavators(crawler),0.039605696,11,35,1,0,21410.07,Alexanderfurt,2019,11,29,4,2,11
2019-11-29,Loaders (Wheeled),0.039605696,21,35,1,0,21410.07,Jensenhaven,2019,11,29,4,3,527
2019-11-29,invalid_data,0.039605696,20,35,1,0,21410.07,South Andrea,2019,11,29,4,6,1527
2019-11-29,Compactors,0.039605696,4,35,1,0,21410.07,Lake Adam,2019,11,29,4,1,636
2019-11-29,Tele Handlers ,0.039605696,16,35,1,0,21410.07,Cortezville,2019,11,29,4,5,172
2019-11-30,Backhoe Loader,0.031914767,3527,35000,1,0,21410.07,Johnstonland,2019,11,30,5,0,559
2019-11-30,Excavators(crawler),0.031914767,21,35,1,0,21410.07,North April,2019,11,30,5,2,1086
2025-03-15,Loaders (Wheeled),-0.031914767,0,35,1,0,21410.07,Port Nicholasside,2025,3,15,5,3,1350
2019-11-30,Skid Steer Loaders,0.031914767,31,35,1,0,21410.07,Lake Tarachester,2019,11,30,5,4,764
2019-11-30,Tele Handlers ,0.031914767,13,35,1,0,21410.07,North Jesus,2019,11,30,5,5,1135
2019-12-01,Backhoe Loader,0.034463806,21,35,1,0,29343.36,Scottport,2019,12,1,6,0,1483
2019-12-01,Excavators(crawler),0.034463806,22,35,1,0,29343.36,Lake Melissafort,2019,12,1,6,2,733
2019-12-01,Loaders (Wheeled),0.034463806,25,35,1,0,29343.36,Suarezport,2019,12,1,6,3,1687
2019-12-01,Skid Steer Loaders,0.034463806,15,35,1,0,29343.36,West Arthur,2019,12,1,6,4,1791
2019-12-01,Compactors,0.034463806,20,35,1,0,29343.36,North John,2019,12,1,6,1,1137
2019-12-01,Tele Handlers ,0.034463806,31,35,1,0,29343.36,Lake Michaelshire,2019,12,1,6,5,734
2019-12-02,Excavators(crawler),0.038629891,14,35,1,0,29343.36,West Donna,2019,12,2,0,2,1812
2019-12-02,Loaders (Wheeled),0.038629891,19,35,1,0,29343.36,Lake Codyton,2019,12,2,0,3,661
2019-12-02,Skid Steer Loaders,0.038629891,10,35,1,0,29343.36,Elizabethstad,2019,12,2,0,4,367
2019-12-02,Compactors,0.038629891,24,35,1,0,29343.36,Potterfort,2019,12,2,0,1,1393
2019-12-02,Tele Handlers ,0.038629891,15,35,1,0,29343.36,West Kendraton,2019,12,2,0,5,1848
2019-12-03,Backhoe Loader,0.025637758,3491,35000,1,0,29343.36,Sanderstown,2019,12,3,1,0,1470
2019-12-03,Excavators(crawler),0.025637758,9,35,1,0,29343.36,East Travistown,2019,12,3,1,2,354
2019-12-03,Loaders (Wheeled),0.025637758,29,35,1,0,29343.36,Davidfort,2019,12,3,1,3,200
2019-12-03,Skid Steer Loaders,0.025637758,21,35,1,0,29343.36,Ryanmouth,2019,12,3,1,4,1462
2019-12-03,Tele Handlers ,0.025637758,22,35,1,0,29343.36,Morganville,2019,12,3,1,5,909
2019-12-04,Backhoe Loader,0.028812108,14,35,1,0,29343.36,Evanston,2019,12,4,2,0,381
2019-12-04,Excavators(crawler),0.028812108,4,35,1,0,29343.36,Luceroland,2019,12,4,2,2,811
2025-03-15,invalid_data,0.028812108,32,35,1,0,29343.36,New Laurahaven,2025,3,15,5,6,1007
2019-12-04,Compactors,0.028812108,26,35,1,0,29343.36,Allisonburgh,2019,12,4,2,1,24
2019-12-04,Tele Handlers ,0.028812108,11,35,1,0,29343.36,South Reneeton,2019,12,4,2,5,1636
2019-12-05,Backhoe Loader,0.03216967,14,35,1,0,29343.36,Susanfurt,2019,12,5,3,0,1691
2019-12-05,Excavators(crawler),0.03216967,1,35,1,0,29343.36,Brandonfort,2019,12,5,3,2,93
2019-12-05,Skid Steer Loaders,0.03216967,3,35,1,0,29343.36,Lake Donald,2019,12,5,3,4,670
2019-12-05,Compactors,0.03216967,29,35,1,0,29343.36,Lynnport,2019,12,5,3,1,815
2019-12-05,Tele Handlers ,0.03216967,22,35,1,0,29343.36,Richardport,2019,12,5,3,5,1423
2019-12-06,Backhoe Loader,0.030429155,3509,35000,1,0,29343.36,South Ashley,2019,12,6,4,0,1533
2019-12-06,Excavators(crawler),0.030429155,19,35,1,0,29343.36,New Virginia,2019,12,6,4,2,1060
2019-12-06,Loaders (Wheeled),0.030429155,28,35,1,0,29343.36,Beckerton,2019,12,6,4,3,75
2019-12-06,Skid Steer Loaders,0.030429155,29,35,1,0,29343.36,Silvastad,2019,12,6,4,4,1501
2019-12-06,Compactors,0.030429155,30,35,1,0,29343.36,North Phillip,2019,12,6,4,1,1184
2019-12-06,Tele Handlers ,0.030429155,-6,35,1,0,29343.36,Harrisstad,2019,12,6,4,5,438
2019-12-07,Excavators(crawler),0.032918451,18,35,1,0,29343.36,East Jasmine,2019,12,7,5,2,290
2019-12-07,Loaders (Wheeled),0.032918451,34,35,1,0,29343.36,New Patrickberg,2019,12,7,5,3,1035
2019-12-07,Skid Steer Loaders,0.032918451,17,35,1,0,29343.36,Kimberlyport,2019,12,7,5,4,621
2019-12-07,Compactors,0.032918451,1,35,1,0,29343.36,Port Janet,2019,12,7,5,1,1303
2019-12-07,Tele Handlers ,0.032918451,29,35,1,0,29343.36,Kevinport,2019,12,7,5,5,614
2019-12-08,Excavators(crawler),0.029616648,14,35,1,0,29343.36,Port Patrickshire,2019,12,8,6,2,1354
2019-12-08,Loaders (Wheeled),0.029616648,28,35,1,0,29343.36,Hillbury,2019,12,8,6,3,457
2019-12-08,Skid Steer Loaders,0.029616648,18,35,1,0,29343.36,Glennport,2019,12,8,6,4,411
2025-03-15,Compactors,0.029616648,25,35,1,0,29343.36,South Danielton,2025,3,15,5,1,1561
2019-12-08,Tele Handlers ,0.029616648,9,35,1,0,29343.36,Johnsonborough,2019,12,8,6,5,551
2019-12-09,Backhoe Loader,0.024112317,3525,35000,1,0,29343.36,Markhaven,2019,12,9,0,0,830
2019-12-09,Excavators(crawler),0.024112317,14,35,1,0,29343.36,Starkchester,2019,12,9,0,2,1671
2019-12-09,Loaders (Wheeled),0.024112317,9,35,1,0,29343.36,South Antoniofurt,2019,12,9,0,3,1532
2019-12-09,invalid_data,0.024112317,9,35,1,0,29343.36,North Brandytown,2019,12,9,0,6,1092
2019-12-09,Compactors,0.024112317,22,35,1,0,29343.36,East Stephanietown,2019,12,9,0,1,349
2019-12-09,Tele Handlers ,0.024112317,20,35,1,0,29343.36,Charlenefurt,2019,12,9,0,5,144
2019-12-10,Backhoe Loader,0.0310465,38,35,1,0,29343.36,South Davidport,2019,12,10,1,0,1565
2019-12-10,Excavators(crawler),0.0310465,20,35,1,0,29343.36,Kimberlyburgh,2019,12,10,1,2,618
2019-12-10,Skid Steer Loaders,0.0310465,27,35,1,0,29343.36,Housechester,2019,12,10,1,4,473
2019-12-10,Compactors,0.0310465,23,35,1,0,29343.36,Howardburgh,2019,12,10,1,1,474
2019-12-10,Tele Handlers ,0.0310465,6,35,1,0,29343.36,North Robertfurt,2019,12,10,1,5,1191
2019-12-11,Backhoe Loader,0.037721796,29,35,1,0,29343.36,Lake Margaretfurt,2019,12,11,2,0,725
2019-12-11,Excavators(crawler),0.037721796,21,35,1,0,29343.36,Smithmouth,2019,12,11,2,2,1513
2019-12-11,Loaders (Wheeled),0.037721796,12,35,1,0,29343.36,Tracyport,2019,12,11,2,3,1730
2019-12-11,Skid Steer Loaders,0.037721796,30,35,1,0,29343.36,Jamesville,2019,12,11,2,4,504
2019-12-11,Tele Handlers ,0.037721796,14,35,1,0,29343.36,Deniseville,2019,12,11,2,5,213
2019-12-12,Excavators(crawler),0.035710445,16,35,1,0,29343.36,Douglasside,2019,12,12,3,2,227
2019-12-12,Loaders (Wheeled),0.035710445,28,35,1,0,29343.36,New Kevinville,2019,12,12,3,3,1005
2019-12-12,Skid Steer Loaders,0.035710445,30,35,1,0,29343.36,New Gary,2019,12,12,3,4,973
2019-12-12,Compactors,0.035710445,11,35,1,0,29343.36,Kathrynside,2019,12,12,3,1,595
2025-03-15,Tele Handlers ,0.035710445,35,35,1,0,29343.36,North Michaelview,2025,3,15,5,5,1173
2019-12-13,Backhoe Loader,0.028760331,1,35,1,0,29343.36,Dylanburgh,2019,12,13,4,0,235
2019-12-13,Excavators(crawler),0.028760331,22,35,1,0,29343.36,North Rose,2019,12,13,4,2,1195
2019-12-13,Loaders (Wheeled),0.028760331,23,35,1,0,29343.36,Kristinachester,2019,12,13,4,3,629
2019-12-13,Skid Steer Loaders,0.028760331,24,35,1,0,29343.36,New Sherry,2019,12,13,4,4,1048
2019-12-13,Tele Handlers ,0.028760331,7,35,1,0,29343.36,Gainesview,2019,12,13,4,5,397
2019-12-14,Backhoe Loader,0.026968037,25,35,1,0,29343.36,Lake Mackenzie,2019,12,14,5,0,722
2019-12-14,Excavators(crawler),0.026968037,19,35,1,0,29343.36,West Bridgethaven,2019,12,14,5,2,1802
2019-12-14,Loaders (Wheeled),0.026968037,10,35,1,0,29343.36,East Wendy,2019,12,14,5,3,356
2019-12-14,invalid_data,0.026968037,11,35,1,0,29343.36,Lake Jennatown,2019,12,14,5,6,693
2019-12-14,Compactors,0.026968037,9,35,1,0,29343.36,Phillipsmouth,2019,12,14,5,1,1252
2019-12-14,Tele Handlers ,0.026968037,18,35,1,0,29343.36,Herrerahaven,2019,12,14,5,5,453
2019-12-15,Backhoe Loader,0.030620333,3523,35000,1,0,29343.36,Lake Evan,2019,12,15,6,0,682
2019-12-15,Excavators(crawler),0.030620333,19,35,1,0,29343.36,Port Rebekahshire,2019,12,15,6,2,1360
2019-12-15,Skid Steer Loaders,0.030620333,16,35,1,0,29343.36,Alexisbury,2019,12,15,6,4,16
2019-12-15,Compactors,0.030620333,17,35,1,0,29343.36,Port Melanie,2019,12,15,6,1,1338
2019-12-15,Tele Handlers ,0.030620333,0,35,1,0,29343.36,Martinfort,2019,12,15,6,5,839
2019-12-16,Backhoe Loader,0.032464403,19,35,1,0,29343.36,Marilynland,2019,12,16,0,0,825
2019-12-16,Excavators(crawler),0.032464403,37,35,1,0,29343.36,Anthonyville,2019,12,16,0,2,61
2019-12-16,Loaders (Wheeled),0.032464403,16,35,1,0,29343.36,Lake Randychester,2019,12,16,0,3,744
2019-12-16,Skid Steer Loaders,0.032464403,14,35,1,0,29343.36,Fitzgeraldtown,2019,12,16,0,4,386
2019-12-16,Compactors,0.032464403,7,35,1,0,29343.36,South Stacy,2019,12,16,0,1,1650
2019-12-16,Tele Handlers ,0.032464403,36,35,1,0,29343.36,New Lindafurt,2019,12,16,0,5,1011
2025-03-15,invalid_data,-0.0378373,-13,35,1,0,29343.36,Jamesfort,2025,3,15,5,6,499
2019-12-17,Excavators(crawler),0.0378373,18,35,1,0,29343.36,Sarahtown,2019,12,17,1,2,1475
2019-12-17,Loaders (Wheeled),0.0378373,16,35,1,0,29343.36,South Nicholasland,2019,12,17,1,3,1626
2019-12-17,Skid Steer Loaders,0.0378373,13,35,1,0,29343.36,Eatonfort,2019,12,17,1,4,358
2019-12-17,Compactors,0.0378373,21,35,1,0,29343.36,South Jacob,2019,12,17,1,1,1584
2019-12-17,Tele Handlers ,0.0378373,32,35,1,0,29343.36,Lake Tinamouth,2019,12,17,1,5,768
2019-12-18,Backhoe Loader,0.03203027,3499,35000,1,0,29343.36,South Cheyenneside,2019,12,18,2,0,1549
2019-12-18,Excavators(crawler),0.03203027,5,35,1,0,29343.36,West Maryberg,2019,12,18,2,2,1862
2019-12-18,Loaders (Wheeled),0.03203027,22,35,1,0,29343.36,East Sergio,2019,12,18,2,3,343
2019-12-18,Skid Steer Loaders,0.03203027,19,35,1,0,29343.36,South Joannaville,2019,12,18,2,4,1596
2019-12-18,Tele Handlers ,0.03203027,17,35,1,0,29343.36,Buckleyfort,2019,12,18,2,5,118
2019-12-19,Excavators(crawler),0.029959176,23,35,1,0,29343.36,Mannmouth,2019,12,19,3,2,820
2019-12-19,Loaders (Wheeled),0.029959176,8,35,1,0,29343.36,Kempmouth,2019,12,19,3,3,607
2019-12-19,invalid_data,0.029959176,16,35,1,0,29343.36,North Michellefurt,2019,12,19,3,6,1176
2019-12-19,Compactors,0.029959176,27,35,1,0,29343.36,Owenton,2019,12,19,3,1,1224
2019-12-19,Tele Handlers ,0.029959176,5,35,1,0,29343.36,New Benjamin,2019,12,19,3,5,932
2019-12-20,Backhoe Loader,0.034874042,0,35,1,0,29343.36,Amyfort,2019,12,20,4,0,34
2019-12-20,Excavators(crawler),0.034874042,28,35,1,0,29343.36,Fuentestown,2019,12,20,4,2,394
2019-12-20,Skid Steer Loaders,0.034874042,17,35,1,0,29343.36,North Steven,2019,12,20,4,4,1203
2019-12-20,Compactors,0.034874042,17,35,1,0,29343.36,Lake Marktown,2019,12,20,4,1,729
2019-12-20,Tele Handlers ,0.034874042,13,35,1,0,29343.36,South Samanthaborough,2019,12,20,4,5,1644
2019-12-21,Backhoe Loader,0.02726277,3493,35000,1,0,29343.36,Colemanstad,2019,12,21,5,0,163
2025-03-15,Excavators(crawler),0.02726277,5,35,1,0,29343.36,Rhondaton,2025,3,15,5,2,1418
2019-12-21,Loaders (Wheeled),0.02726277,12,35,1,0,29343.36,Williamside,2019,12,21,5,3,1915
2019-12-21,Skid Steer Loaders,0.02726277,-1,35,1,0,29343.36,Jennifermouth,2019,12,21,5,4,522
2019-12-21,Compactors,0.02726277,22,35,1,0,29343.36,East Glendaside,2019,12,21,5,1,286
2019-12-21,Tele Handlers ,0.02726277,10,35,1,0,29343.36,West Kaylamouth,2019,12,21,5,5,1845
2019-12-22,Excavators(crawler),0.029110823,13,35,1,0,29343.36,South Brettmouth,2019,12,22,6,2,1538
2019-12-22,Loaders (Wheeled),0.029110823,27,35,1,0,29343.36,Lake Susanmouth,2019,12,22,6,3,761
2019-12-22,Skid Steer Loaders,0.029110823,25,35,1,0,29343.36,Floresburgh,2019,12,22,6,4,387
2019-12-22,Tele Handlers ,0.029110823,14,35,1,0,29343.36,Robertburgh,2019,12,22,6,5,1433
2019-12-23,Backhoe Loader,0.027370308,15,35,1,0,29343.36,Jacksontown,2019,12,23,0,0,485
2019-12-23,Excavators(crawler),0.027370308,23,35,1,0,29343.36,Marvinborough,2019,12,23,0,2,846
2019-12-23,Loaders (Wheeled),0.027370308,15,35,1,0,29343.36,Staceyberg,2019,12,23,0,3,1668
2019-12-23,Skid Steer Loaders,0.027370308,23,35,1,0,29343.36,Dianafurt,2019,12,23,0,4,216
2019-12-23,Tele Handlers ,0.027370308,-3,35,1,0,29343.36,Lake Kelseychester,2019,12,23,0,5,716
2019-12-24,Backhoe Loader,0.033687145,3521,35000,1,0,29343.36,North Alicia,2019,12,24,1,0,1075
2019-12-24,Excavators(crawler),0.033687145,16,35,1,0,29343.36,Phillipsborough,2019,12,24,1,2,1251
2019-12-24,Loaders (Wheeled),0.033687145,18,35,1,0,29343.36,Millerberg,2019,12,24,1,3,893
2019-12-24,invalid_data,0.033687145,3,35,1,0,29343.36,South Melissaport,2019,12,24,1,6,1618
2019-12-24,Compactors,0.033687145,23,35,1,0,29343.36,Lake Nathanborough,2019,12,24,1,1,738
2019-12-24,Tele Handlers ,0.033687145,12,35,1,0,29343.36,Wesleyfort,2019,12,24,1,5,1780
2019-12-25,Backhoe Loader,0.037494772,17,35,1,0,29343.36,North Amanda,2019,12,25,2,0,1076
2019-12-25,Excavators(crawler),0.037494772,24,35,1,0,29343.36,Williamland,2019,12,25,2,2,1913
2025-03-15,Loaders (Wheeled),0.037494772,22,35,1,0,29343.36,Steventon,2025,3,15,5,3,1683
2019-12-25,Skid Steer Loaders,0.037494772,16,35,1,0,29343.36,East Bethville,2019,12,25,2,4,249
2019-12-25,Compactors,0.037494772,17,35,1,0,29343.36,South Ashleyshire,2019,12,25,2,1,1534
2019-12-25,Tele Handlers ,0.037494772,11,35,1,0,29343.36,New Katelynshire,2019,12,25,2,5,999
2019-12-26,Backhoe Loader,0.035355969,19,35,1,0,29343.36,South Katherine,2019,12,26,3,0,1607
2019-12-26,Excavators(crawler),0.035355969,20,35,1,0,29343.36,New Garrett,2019,12,26,3,2,972
2019-12-26,Skid Steer Loaders,0.035355969,7,35,1,0,29343.36,South Jonathanberg,2019,12,26,3,4,1599
2019-12-26,Compactors,0.035355969,20,35,1,0,29343.36,Elizabethtown,2019,12,26,3,1,369
2019-12-26,Tele Handlers ,0.035355969,24,35,1,0,29343.36,Millershire,2019,12,26,3,5,895
2019-12-27,Excavators(crawler),0.036180424,17,35,1,0,29343.36,Michaelbury,2019,12,27,4,2,880
2019-12-27,Loaders (Wheeled),0.036180424,25,35,1,0,29343.36,Port Andre,2019,12,27,4,3,1262
2019-12-27,Skid Steer Loaders,0.036180424,25,35,1,0,29343.36,New Wendystad,2019,12,27,4,4,1064
2019-12-27,Compactors,0.036180424,14,35,1,0,29343.36,Williamburgh,2019,12,27,4,1,1912
2019-12-27,Tele Handlers ,0.036180424,39,35,1,0,29343.36,Shepardfort,2019,12,27,4,5,1498
2019-12-28,Backhoe Loader,0.039784925,18,35,1,0,29343.36,Howardmouth,2019,12,28,5,0,475
2019-12-28,Excavators(crawler),0.039784925,21,35,1,0,29343.36,West Tamaraport,2019,12,28,5,2,1889
2019-12-28,Loaders (Wheeled),0.039784925,17,35,1,0,29343.36,South Angelaside,2019,12,28,5,3,1529
2019-12-28,Skid Steer Loaders,0.039784925,33,35,1,0,29343.36,West Ronaldstad,2019,12,28,5,4,1877
2019-12-28,Tele Handlers ,0.039784925,11,35,1,0,29343.36,North Hannahport,2019,12,28,5,5,1122
2019-12-29,Backhoe Loader,0.039605696,11,35,1,0,29343.36,Lake Ryan,2019,12,29,6,0,749
2019-12-29,Excavators(crawler),0.039605696,31,35,1,0,29343.36,Cartershire,2019,12,29,6,2,135
2019-12-29,Loaders (Wheeled),0.039605696,52,35,1,0,29343.36,Simpsonport,2019,12,29,6,3,1506
2025-03-15,invalid_data,0.039605696,26,35,1,0,29343.36,Keithbury,2025,3,15,5,6,601
2019-12-29,Compactors,0.039605696,23,35,1,0,29343.36,Martinburgh,2019,12,29,6,1,836
2019-12-29,Tele Handlers ,0.039605696,23,35,1,0,29343.36,Lewisview,2019,12,29,6,5,794
2019-12-30,Excavators(crawler),0.031914767,15,35,1,0,29343.36,Travisborough,2019,12,30,0,2,1733
2019-12-30,Skid Steer Loaders,0.031914767,28,35,1,0,29343.36,North Reginald,2019,12,30,0,4,1189
2019-12-30,Compactors,0.031914767,10,35,1,0,29343.36,North Michaelport,2019,12,30,0,1,1171
2019-12-30,Tele Handlers ,0.031914767,11,35,1,0,29343.36,Lake Keithborough,2019,12,30,0,5,713
2019-12-31,Backhoe Loader,0.027449965,9,35,1,0,29343.36,Moorebury,2019,12,31,1,0,905
2019-12-31,Excavators(crawler),0.027449965,23,35,1,0,29343.36,South Anthony,2019,12,31,1,2,1530
2019-12-31,Loaders (Wheeled),0.027449965,25,35,1,0,29343.36,Port Mark,2019,12,31,1,3,1332
2019-12-31,Skid Steer Loaders,0.027449965,24,35,1,0,29343.36,Port Andrewmouth,2019,12,31,1,4,1264
2019-12-31,Compactors,0.027449965,10,35,1,0,29343.36,Lake Karen,2019,12,31,1,1,710
2019-12-31,Tele Handlers ,0.027449965,25,35,1,0,29343.36,East Danielle,2019,12,31,1,5,267
2019-01-01,Excavators(crawler),0.034463806,67,35,1,1,5000.56,Troyside,2019,1,1,1,2,1737
2019-01-01,Loaders (Wheeled),0.034463806,70,35,1,1,5000.56,Dodsonport,2019,1,1,1,3,219
2019-01-01,Skid Steer Loaders,0.034463806,89,35,1,1,5000.56,North Johnland,2019,1,1,1,4,1138
2019-01-01,Compactors,0.034463806,63,35,1,1,5000.56,North Miguel,2019,1,1,1,1,1177
